"position","displayName","route","nflId_def","eps_zone_coverage","zone_covers","accurate_targets","completions_allowed","PB","INT","T","FF","eps_closing","eps_ball_skills","eps_tackling","eps_zone_coverage_no_tackling"
"ILB","Denzel Perryman","IN",2552310,1.11247820485469,8,1,0,0,0,0,0,-0.228936522718777,1.34141472757347,0,1.11247820485469
"CB","Adoree' Jackson","IN",2558065,1.10988068605448,18,1,0,1,0,0,0,0.0430447365406288,1.06683594951385,0,1.10988068605448
"OLB","Myles Jack","IN",2555329,1.08809231600123,39,2,2,0,0,2,0,0.422480694816733,0.0307637989367621,0.63484782224773,0.453244493753495
"SS","Erik Harris","IN",2555568,1.0785129343982,9,1,0,1,0,0,0,-0.237705113260342,1.31621804765854,0,1.0785129343982
"CB","Tramon Williams","IN",2506789,1.02382794042188,18,1,0,0,0,0,0,0.0869249876705495,0.93690295275133,0,1.02382794042188
"SS","Rafael Bush","IN",2507817,1.0192662013712,17,1,0,0,0,0,0,-0.704511874665584,1.72377807603678,0,1.0192662013712
"CB","Nevin Lawson","IN",2543872,0.941795222120625,17,1,0,1,0,0,0,-0.0696660456206952,1.01146126774132,0,0.941795222120625
"ILB","Josh Bynes","IN",2530491,0.921700872861883,23,2,1,1,0,1,0,1.37092985432884,0.179841407399234,-0.629070388866191,1.55077126172807
"CB","Mackensie Alexander","IN",2555177,0.912195199709972,20,1,0,0,0,0,0,0.0727886818139487,0.839406517896023,0,0.912195199709972
"SS","Blake Countess","IN",2556374,0.891848988515647,6,1,0,1,0,0,0,0.336827716703717,0.55502127181193,0,0.891848988515647
"CB","James Bradberry","IN",2555175,0.87219699747023,27,0,0,0,0,0,0,0.87219699747023,0,0,0.87219699747023
"CB","Fabian Moreau","IN",2558136,0.843489847064892,38,2,1,1,0,0,0,0.829423105483997,0.284501439461061,-0.270434697880166,1.11392454494506
"FS","Tashaun Gipson","IN",2532848,0.813957258861047,27,1,1,0,0,1,0,0.686950961187568,0.14802222800251,-0.0210159303290308,0.834973189190078
"SS","Kavon Frazier","IN",2555536,0.792825730962534,5,1,0,0,0,0,0,0.307944807096658,0.484880923865876,0,0.792825730962534
"OLB","Christian Kirksey","IN",2543720,0.785844160305917,14,1,0,1,0,0,0,0.0446064397624416,0.741237720543475,0,0.785844160305917
"CB","Stephon Gilmore","IN",2533062,0.694898684239562,10,1,0,0,0,0,0,-0.499457113222438,1.194355797462,0,0.694898684239562
"FS","Anthony Harris","IN",2553655,0.692574096701146,12,0,0,0,0,0,0,0.692574096701146,0,0,0.692574096701146
"CB","Cameron Sutton","IN",2558849,0.658858522066643,9,2,1,0,0,0,0,-0.55668759884162,1.18127627668231,0.0342698442259532,0.62458867784069
"S","Doug Middleton","IN",2556617,0.653749356899752,9,0,0,0,0,1,0,0,0,0.653749356899752,0
"OLB","Alex Anzalone","IN",2558163,0.653032816158101,11,0,0,0,0,0,0,0,0,0.653032816158101,0
"DB","Kevin Toliver","IN",2560901,0.599798919738496,6,2,2,0,0,0,0,-0.0502417719122077,-0.118237775225147,0.768278466875851,-0.168479547137355
"DB","D.J. Reed","IN",2560850,0.595720060399161,10,1,1,0,0,0.5,0,0.483199925055079,0.19210933469171,-0.079589199347628,0.675309259746789
"CB","M.J. Stewart","IN",2560884,0.563230467224705,6,1,1,0,0,0,0,-0.0655477875279215,0.192723166630711,0.436055088121915,0.12717537910279
"DE","Justin Houston","IN",2495493,0.541533276084833,4,1,0,0,0,0,0,0.184878621162227,0.356654654922606,0,0.541533276084833
"ILB","Todd Davis","IN",2550930,0.537348205583316,20,3,2,1,0,1,0,0.449387306283572,-0.233344494113102,0.321305393412846,0.21604281217047
"CB","Trae Waynes","IN",2552448,0.52597446964393,14,1,0,1,0,0,0,0.440714464909636,0.085260004734294,0,0.52597446964393
"DB","Jordan Whitehead","IN",2560930,0.510802076262951,20,1,0,0,0,0,0,-0.549448875192949,1.0602509514559,0,0.510802076262951
"CB","Denzel Ward","IN",2560916,0.489414567551676,15,2,2,0,0,1,0,0.397187587197638,-0.00856657022577301,0.100793550579811,0.388621016971865
"ILB","Mason Foster","IN",2495281,0.470205999577999,34,2,1,1,0,1,0,0.456441793673398,0.0864633504347709,-0.0726991445301698,0.542905144108169
"SS","Eric Berry","IN",496723,0.464006592963735,2,1,1,0,0,1,0,0.581001953726884,-0.027419905021383,-0.0895754557417658,0.553582048705501
"MLB","Kentrell Brothers","IN",2555168,0.405995240975156,1,1,0,0,0,0,0,0.243078700195322,0.162916540779834,0,0.405995240975156
"OLB","Duke Riley","IN",2557967,0.400363352089015,9,1,1,0,0,1,0,0,0.0593071964429979,0.341056155646017,0.0593071964429979
"CB","Anthony Brown","IN",2555531,0.395791591020427,36,1,1,0,0,1,0,0.419552997434986,-0.142629436736507,0.118868030321948,0.276923560698479
"SS","Sharrod Neasman","IN",2556443,0.390625948554295,6,0,0,0,0,0,0,0.390625948554295,0,0,0.390625948554295
"OLB","Terrell Suggs","IN",2505660,0.379577326609064,5,0,0,0,0,0,0,0,0,0.379577326609064,0
"ILB","Julian Stanford","IN",2535867,0.369874860781525,2,0,0,0,0,1,0,0,0,0.369874860781525,0
"CB","Jamal Agnew","IN",2558821,0.36937571346346,8,1,1,0,0,1,0,-0.00995647163859787,-0.476590069552047,0.855922254654105,-0.486546541190645
"CB","Ronald Darby","IN",2552689,0.339777074774388,7,1,0,1,0,0,0,0.221227663768516,0.118549411005872,0,0.339777074774388
"CB","Grant Haley","IN",2561001,0.317477935707248,17,1,1,0,0,1,0,0.134851857845489,0.189523840675759,-0.00689776281400037,0.324375698521248
"OLB","Eric Wilson","IN",2559012,0.253680959785565,9,0,0,0,0,1,0,0,0,0.253680959785565,0
"CB","Prince Amukamara","IN",2495108,0.24174707396468,20,2,2,0,0,2,0,-0.343780349563267,0.305634440505758,0.279892983022189,-0.038145909057509
"CB","Jourdan Lewis","IN",2557920,0.235401889324358,16,1,1,0,0,1,0,0.0413546088837472,-0.00909503478158399,0.203142315222195,0.0322595741021632
"LB","Jason Cabinda","IN",2560986,0.232353662136953,4,1,1,0,0,1,0,0.154612812025762,0.078115691355691,-0.000374841244499602,0.232728503381453
"LB","Duke Ejiofor","IN",2560714,0.232232524672111,3,0,0,0,0,0,0,0.232232524672111,0,0,0.232232524672111
"CB","Tramaine Brock","IN",2507917,0.220966371008471,3,1,0,0,0,0,0,0.0976364545051547,0.123329916503316,0,0.220966371008471
"CB","Chandon Sullivan","IN",2560887,0.210284706215711,2,0,0,0,0,0,0,0.210284706215711,0,0,0.210284706215711
"CB","Captain Munnerlyn","IN",80668,0.203123322478351,35,2,2,0,0,2,0,0.0251497953394529,-0.726454651494849,0.904428178633747,-0.701304856155396
"CB","Kenny Moore II","IN",2558976,0.200547368197776,36,4,3,1,0,1.5,0,0.15212713449065,0.122035763195,-0.0736155294878739,0.27416289768565
"ILB","Blake Martinez","IN",2555161,0.199821089176425,26,4,3,0,0,2,0,0.873510679889537,-0.398639508231497,-0.275050082481615,0.47487117165804
"LB","Leighton Vander Esch","IN",2560908,0.181541589898788,19,1,1,0,0,1,0,0.583522215005357,-0.881992098843729,0.48001147373716,-0.298469883838372
"CB","Kevin King","IN",2557996,0.16738913167323,4,1,0,0,0,0,0,-0.0458810683508011,0.213270200024031,0,0.16738913167323
"ILB","Will Compton","IN",2540013,0.162863173268872,2,0,0,0,0,0,0,0.162863173268872,0,0,0.162863173268872
"CB","Eli Apple","IN",2555277,0.161346387124959,21,2,1,1,0,1,0,0.2924037006376,-0.178238685395998,0.0471813718833569,0.114165015241602
"FS","Darian Stewart","IN",494307,0.126720142772888,17,1,1,0,0,1,0,0.242201683875037,-0.261544518830952,0.146062977728803,-0.019342834955915
"ILB","Deone Bucannon","IN",2543769,0.109513077435036,7,1,1,0,0,0,0,-0.0456624109005557,0.155175488335592,0,0.109513077435036
"CB","Mike Ford","IN",2561527,0.0972774610471616,5,1,1,0,0,1,0,0.0225486797321076,-0.154154597542491,0.228883378857545,-0.131605917810383
"CB","Darryl Roberts","IN",2553353,0.0886414058927941,19,1,1,0,0,1,0,-0.00601848982520787,-0.115887144203661,0.210547039921663,-0.121905634028869
"MLB","Joe Schobert","IN",2555166,0.0683887038621607,10,0,0,0,0,1,0,0,0,0.0683887038621607,0
"CB","Desmond King","IN",2557927,0.068290867861232,47,2,1,1,0,1,0,0.125943766577551,0.127873082124298,-0.185525980840617,0.253816848701849
"ILB","Ukeme Eligwe","IN",2558097,0.063091703086091,1,1,1,0,0,0,0,0.15657523042814,-0.252898169134241,0.159414641792192,-0.096322938706101
"CB","Troy Hill","IN",2553536,0.059386476630007,11,1,0,1,0,0,0,0.216272260848338,-0.156885784218331,0,0.059386476630007
"ILB","Tae Davis","IN",2561318,0.0396249668042974,13,0,0,0,0,0,0,0,0,0.0396249668042974,0
"LB","Reggie Gilbert","IN",2556537,0.032219624430778,2,1,1,0,0,1,0,0.237157500819841,-0.540481880264998,0.335544003875935,-0.303324379445157
"OLB","Vincent Rey","IN",2507843,0.0035717445959032,5,1,1,0,0,1,0,-0.14067057064148,0.090933983843931,0.0533083313934522,-0.049736586797549
"FS","Kevin Byard","IN",2555158,0.00329922662450566,18,0,0,0,0,1,0,0,0,0.00329922662450566,0
"CB","Bene' Benwikere","IN",2543855,-0.013636157278637,11,1,1,0,0,0.5,0,0.118707462706299,0.175820598533011,-0.308164218517947,0.29452806123931
"LB","Jermaine Carter","IN",2561093,-0.0150539484387241,4,1,1,0,0,1,0,0.0498938119601918,-0.074267742444007,0.00931998204509113,-0.0243739304838152
"FS","Andre Hal","IN",2543874,-0.0152703310981536,3,1,1,0,0,1,0,0.060295688116978,-0.035863515793745,-0.0397025034213866,0.024432172323233
"CB","Malcolm Butler","IN",2550613,-0.016089694637087,12,0,0,0,0,1,0,0,0,-0.016089694637087,0
"ILB","Sean Lee","IN",496937,-0.0218662561316837,4,1,1,0,0,1,0,0.0698024772239043,-0.20125016649913,0.109581433143542,-0.131447689275226
"CB","Kareem Jackson","IN",496735,-0.0225736952601942,17,1,1,0,0,1,0,-0.0260574265144274,-0.079586961619868,0.0830706928741012,-0.105644388134295
"CB","Morris Claiborne","IN",2533059,-0.0296846135642635,19,1,1,0,0,1,0,0.0297201056464625,0.079207643372923,-0.138612362583649,0.108927749019386
"CB","Robert Alford","IN",2539653,-0.045384675580684,14,1,1,0,0,1,0,0.27903840512483,-0.38088029913864,0.056457218433126,-0.10184189401381
"S","Terrell Edmunds","IN",2560712,-0.0512094898841321,21,1,1,0,0,1,0,0.130528268350208,-0.235057648912435,0.0533198906780949,-0.104529380562227
"DB","J.C. Jackson","IN",2560754,-0.0567183488228271,9,2,1,0,0,0,0,0.127181207900363,1.0388571202191,-1.22275667694229,1.16603832811946
"CB","Terrance Mitchell","IN",2543637,-0.0743699290932065,11,1,1,0,0,1,0,0.0762865222462985,-0.108058399425318,-0.042598051914187,-0.0317718771790195
"FS","Marcus Williams","IN",2558847,-0.0753204887899908,15,0,0,0,0,0,0,0,0,-0.0753204887899908,0
"MLB","Luke Kuechly","IN",2533056,-0.078892299266672,25,1,1,0,0,1,0,0.180666688343562,-0.074952023595463,-0.184606964014771,0.105714664748099
"OLB","Shaq Thompson","IN",2552447,-0.0929997211997871,16,0,0,0,0,0.5,0,0,0,-0.0929997211997871,0
"CB","Tony McRae","IN",2556817,-0.0938184564299191,3,1,1,0,0,0.5,0,0.0147566888354762,-0.163965978850054,0.0553908335846587,-0.149209290014578
"CB","Logan Ryan","IN",2540162,-0.0958269901429319,25,1,1,0,0,0,0,0.0582433391786101,-0.154070329321542,0,-0.0958269901429319
"MLB","Jarrad Davis","IN",2557855,-0.100480262490908,20,1,1,0,0,0,0,0.0737319997043338,-0.174212262195242,0,-0.100480262490908
"LB","Tanner Vallejo","IN",2558289,-0.104770287594363,3,1,1,0,0,0,0,0.0837820657608254,-0.188552353355188,0,-0.104770287594363
"DB","Dymonte Thomas","IN",2559293,-0.117556691641062,1,0,0,0,0,0.5,0,0,0,-0.117556691641062,0
"SS","Adrian Phillips","IN",2550842,-0.121857785042066,28,0,0,0,0,1,0,-0.110759483842002,0,-0.0110983012000643,-0.110759483842002
"DB","Ronnie Harrison","IN",2561008,-0.135473476165916,9,2,2,0,0,1,0,0.381359815250094,-0.534249665160792,0.017416373744782,-0.152889849910698
"OLB","Lavonte David","IN",2532828,-0.161501092387533,37,2,2,0,0,0.5,0,0.615971296313315,-1.05030925968372,0.272836870982872,-0.434337963370405
"SS","Justin Reid","IN",2560851,-0.163465550631048,19,2,1,1,0,0.5,0,-0.920969659484314,0.827934742404463,-0.0704306335511968,-0.093034917079851
"FS","Chuck Clark","IN",2558248,-0.171206330161305,9,1,1,0,0,1,0,0.0282805344994709,-0.205408141092135,0.00592127643135942,-0.177127606592664
"CB","Patrick Peterson","IN",2495504,-0.175234431160253,22,1,1,0,0,1,0,0.106527600290245,-0.303433945729256,0.0216719142787581,-0.196906345439011
"SS","Landon Collins","IN",2552454,-0.177846665239362,23,1,1,0,0,1,0,0.0251533760998553,-0.172392082596525,-0.0306079587426925,-0.14723870649667
"ILB","C.J. Mosley","IN",2543464,-0.178878936475129,31,0,0,0,0,1,0,-0.203611066469086,0,0.0247321299939574,-0.203611066469086
"OLB","De'Vondre Campbell","IN",2555255,-0.209842479306763,17,0,0,0,0,0,0,0,0,-0.209842479306763,0
"CB","Jalen Ramsey","IN",2555280,-0.216232943375234,13,1,1,0,0,1,0,-0.184552526686804,-0.069459993760925,0.0377795770724945,-0.254012520447729
"ILB","Avery Williamson","IN",2543597,-0.224014221772511,18,0,0,0,0,0.5,0,0,0,-0.224014221772511,0
"FS","Adrian Amos","IN",2552385,-0.246026514053008,34,2,1,0,0,0,0,0.581493700565823,-0.600436888313297,-0.227083326305534,-0.0189431877474741
"CB","DeShawn Shead","IN",2535609,-0.253093953790022,6,1,1,0,0,0,0,0.0103066829717636,-0.452946286315902,0.189545649554116,-0.442639603344138
"CB","Buster Skrine","IN",2495343,-0.254966755309628,24,1,1,0,0,0,0,0.0592594199815269,-0.314226175291155,0,-0.254966755309628
"OLB","Nigel Bradham","IN",2532800,-0.267561979460004,22,1,1,0,0,0.5,0,0.026423245322758,-0.303542400511897,0.00955717572913499,-0.277119155189139
"CB","Shareece Wright","IN",2495251,-0.267772077179546,13,1,1,0,0,1,0,-0.133105631252271,0.10577933438531,-0.240445780312585,-0.027326296866961
"OLB","A.J. Klein","IN",2539982,-0.28060938960852,17,0,0,0,0,1,0,0,0,-0.28060938960852,0
"LB","Foye Oluokun","IN",2561132,-0.284835715315156,11,1,1,0,0,0,0,0.361704912438281,-0.240064256005606,-0.406476371747831,0.121640656432675
"OLB","Kyler Fackrell","IN",2555340,-0.286621758206228,5,0,0,0,0,0,0,0,0,-0.286621758206228,0
"ILB","Brandon Marshall","IN",2532898,-0.298186939931455,12,0,0,0,0,0,0,0,0,-0.298186939931455,0
"SS","Jahleel Addae","IN",2541958,-0.337717850586933,33,2,2,0,0,1,0,0.101532461683393,-0.435150949140626,-0.00409936312969983,-0.333618487457233
"SS","Derwin James","IN",2560760,-0.338021108240646,20,1,1,0,0,0.5,0,0.147507912784788,-0.1843534988957,-0.301175522129734,-0.036845586110912
"OLB","Jordan Evans","IN",2558801,-0.358545703749431,10,1,1,0,0,0,0,-0.137892267380757,-0.394224913959719,0.173571477591045,-0.532117181340476
"SS","Jamal Adams","IN",2557979,-0.358781269611284,30,1,1,0,0,1,0,-0.046568617784001,-0.26682241861146,-0.0453902332158229,-0.313391036395461
"CB","D.J. Hayden","IN",2539237,-0.368821397877315,16,1,1,0,0,1,0,-0.261006300453812,0.109660178991458,-0.217475276414961,-0.151346121462354
"FS","Mike Adams","IN",2505708,-0.424293853456468,31,1,1,0,0,1,0,-0.0214630071430845,-0.142664789622765,-0.260166056690619,-0.164127796765849
"LB","Raekwon McMillan","IN",2558070,-0.462286224096205,14,1,1,0,0,0,0,-0.0177129772869781,-0.444573246809227,0,-0.462286224096205
"FS","Duron Harmon","IN",2541243,-0.475064509783828,13,0,0,0,0,1,0,0,0,-0.475064509783828,0
"MLB","Dont'a Hightower","IN",2533057,-0.494313259125997,13,1,1,0,0,0,0,-0.104965366240564,-0.389347892885433,0,-0.494313259125997
"SS","Eric Reid","IN",2540152,-0.502756252118647,18,1,1,0,0,1,0,0.0275673922261785,-0.60001863182239,0.0696949874775641,-0.572451239596211
"S","Minkah Fitzpatrick","IN",2560725,-0.506503409070978,22,1,1,0,0,0,0,-0.0796764065088881,-0.42682700256209,0,-0.506503409070978
"SS","Malcolm Jenkins","IN",79848,-0.517985807410951,34,0,0,0,0,0,0,-0.517985807410951,0,0,-0.517985807410951
"MLB","Preston Brown","IN",2543814,-0.532821262891091,7,1,1,0,0,1,0,0.0399039552285032,-0.631833067929474,0.05910784980988,-0.591929112700971
"LB","Riley Bullough","IN",2558923,-0.533047414775867,2,1,1,0,0,1,0,0.244472583352221,-0.440948285257444,-0.336571712870644,-0.196475701905223
"ILB","Darron Lee","IN",2555322,-0.541867902556096,30,1,1,0,0,0,0,0.634178958693727,-0.897981680119462,-0.278065181130361,-0.263802721425735
"SS","Marqui Christian","IN",2556277,-0.548559566065516,16,2,2,0,0,1.5,0,-0.162431013436366,-1.67529119623245,1.2891626436033,-1.83772220966882
"FS","Tedric Thompson","IN",2557881,-0.566490037273249,18,2,2,0,0,2,0,-0.223020420617076,-0.571635760706668,0.228166144050495,-0.794656181323744
"SS","Patrick Chung","IN",71251,-0.599359809406212,14,1,1,0,0,1.5,0,-0.150156073715032,-0.637136916992367,0.187933181301187,-0.787292990707399
"CB","Ahkello Witherspoon","IN",2558157,-0.605898109677176,9,1,1,0,0,0,0,-0.0539747362304155,-0.55192337344676,0,-0.605898109677176
"OLB","K.J. Wright","IN",2495252,-0.647806403977076,10,1,1,0,0,0,0,-0.814374185781785,0.103491881148803,0.0630759006559058,-0.710882304632982
"CB","K'Waun Williams","IN",2550654,-0.648008047574901,29,1,1,0,0,0,0,-0.00898204798853891,-0.639025999586362,0,-0.648008047574901
"OLB","Telvin Smith","IN",2543711,-0.661171253626208,23,3,3,0,0,0,0,-0.00382569971893876,-0.103433740169384,-0.553911813737885,-0.107259439888323
"SS","Ricardo Allen","IN",2543850,-0.662421678334252,9,1,1,0,0,0.5,0,0.283888913037304,-0.46241595265691,-0.483894638714646,-0.178527039619606
"OLB","Leonard Floyd","IN",2555285,-0.671739593151105,9,1,1,0,0,1,0,-0.440360946559448,-0.28210474383974,0.0507260972480825,-0.722465690399188
"ILB","Josh Harvey-Clemons","IN",2557880,-0.677692064483792,11,0,0,0,0,0,0,-0.677692064483792,0,0,-0.677692064483792
"SS","John Johnson","IN",2558183,-0.679507192999621,21,1,1,0,0,2,0,-0.372103146357525,-0.290197483095298,-0.0172065635467983,-0.662300629452823
"FS","Jabrill Peppers","IN",2557980,-0.679523142919583,8,1,1,0,0,1,0,0.127194031666677,-1.9175932090553,1.11087603446904,-1.79039917738862
"OLB","Matt Milano","IN",2557969,-0.704063582526139,14,1,1,0,0,0,0,0.215023195487175,-0.655010237147245,-0.264076540866069,-0.43998704166007
"OLB","Craig Robertson","IN",2532431,-0.733105105224568,4,1,1,0,0,0,0,-0.181586468659988,-0.55151863656458,0,-0.733105105224568
"SS","Kenny Vaccaro","IN",2539320,-0.733357568133302,19,1,1,0,0,0,0,-0.217285122114584,-0.546709554066363,0.0306371080476451,-0.763994676180947
"ILB","Zach Brown","IN",2532804,-0.736663030633969,20,1,1,0,0,1,0,0.239376824505671,-0.847854031411978,-0.128185823727662,-0.608477206906307
"ILB","Danny Trevathan","IN",2532961,-0.737974379119729,39,2,2,0,0,2,0,0.145251792328984,-0.983182680220284,0.0999565087715708,-0.8379308878913
"FS","Antoine Bethea","IN",2495807,-0.746578870054028,18,1,1,0,0,1,0,-0.60912086341742,-0.181435957532737,0.043977950896129,-0.790556820950157
"CB","KeiVarae Russell","IN",2555547,-0.758836915508571,2,1,1,0,0,1,0,0.413756006937806,-1.17764207469761,0.00504915225123248,-0.763886067759804
"ILB","B.J. Goodson","IN",2555522,-0.759701523494133,12,1,1,0,0,0,0,-0.493361941120393,-0.26633958237374,0,-0.759701523494133
"ILB","Gerald Hodges","IN",2539293,-0.800789569284805,10,1,1,0,0,0,0,-0.523070432344745,-0.27771913694006,0,-0.800789569284805
"FS","Devin McCourty","IN",494287,-0.92837321711453,31,2,2,0,0,2,0,0.0718669078998142,-1.13508771674647,0.134847591732126,-1.06322080884666
"LB","Roquan Smith","IN",2560877,-0.94083101554677,43,3,2,1,0,1,0,-0.449310848082973,-0.421700126510365,-0.0698200409534319,-0.871010974593338
"CB","Rashaan Melvin","IN",2541200,-0.975999403919164,6,1,1,0,0,1,0,0.271944884441036,-1.25832044749325,0.0103761591330496,-0.986375563052214
"OLB","Kiko Alonso","IN",2539935,-0.978509966680921,26,1,1,0,0,0,0,-0.0865106545966462,-0.319918417044057,-0.572080895040218,-0.406429071640703
"CB","Trevor Williams","IN",2556828,-1.01207322579807,9,1,1,0,0,1,0,-0.530812329712098,-0.57518582129897,0.093924925213003,-1.10599815101107
"ILB","Kamalei Correa","IN",2555339,-1.02029164663109,1,1,1,0,0,0,0,-0.3688190977483,-0.59575506059467,-0.0557174882881175,-0.96457415834297
"LB","Kyzir White","IN",2560928,-1.02041626075892,2,1,1,0,0,0,0,0.210194658914094,-0.87601088779108,-0.35460003188193,-0.665816228876986
"CB","Damarious Randall","IN",2552389,-1.02266151594815,18,1,1,0,0,1,0,-0.221330449597219,-0.0235008851767571,-0.777830181174172,-0.244831334773976
"CB","Jalen Mills","IN",2555383,-1.07108278619629,12,3,2,1,0,2,0,-0.0838681729455755,-0.219827714320105,-0.767386898930609,-0.303695887265681
"FS","Marcus Gilchrist","IN",2495153,-1.07664989536801,14,1,1,0,0,1,0,-0.340572313972958,-0.748799073250943,0.0127214918558909,-1.0893713872239
"FS","Ron Parker","IN",2530794,-1.09093673703111,24,3,2,1,0,2,0,0.124854394468487,-1.24674463063262,0.0309534991330226,-1.12189023616413
"CB","Tony Brown","IN",2560982,-1.10808485679873,4,1,1,0,0,1,0,-0.260481975312429,-0.878093590442323,0.0304907089560179,-1.13857556575475
"CB","A.J. Bouye","IN",2541162,-1.15723160698243,15,2,2,0,0,1,0,-0.0267107203197204,-0.295597636048542,-0.834923250614167,-0.322308356368262
"CB","Bryce Callahan","IN",2553500,-1.16701375467941,27,1,1,0,0,1,0,0.922993701673342,-2.16758184981008,0.0775743934573252,-1.24458814813674
"ILB","Wesley Woodyard","IN",2354,-1.18104354478893,30,2,2,0,0,1,0,0.0852505376620694,-1.32942491648742,0.0631308340364212,-1.24417437882535
