"nflId_def","Pos","Player","G","Pass Snaps","%Zone","route","Zone EPS","Zone EPS Closing","Zone EPS Ball Skills","Zone EPS Tackling","Covers","Accurate TAR","C","INT","PB","T","FF"
2558094,"ILB","Zach Cunningham (HOU)",14,440,0.76,"CROSS",-0.22,0.11,-0.38,0.05,35,2,2,0,0,1,0
71441,"FS","Glover Quin (DET)",16,460,0.91,"ANGLE",-0.22,-0.09,0,-0.13,6,0,0,0,0,1,0
2555288,"ILB","Nick Kwiatkoski (CHI)",9,75,0.75,"OUT",-0.22,0.04,0.21,-0.47,5,1,1,0,0,1,0
2543597,"ILB","Avery Williamson (NYJ)",16,627,0.84,"IN",-0.22,0,0,-0.22,18,0,0,0,0,0.5,0
2553710,"SS","Deshazor Everett (WAS)",11,51,0.78,"FLAT",-0.22,-0.11,-0.68,0.56,5,1,1,0,0,1,0
2555383,"CB","Jalen Mills (PHI)",8,310,0.47,"SCREEN",-0.22,-0.03,-0.3,0.1,16,1,1,0,0,2,0
2555158,"FS","Kevin Byard (TEN)",16,582,0.87,"HITCH",-0.23,0.16,0.03,-0.42,41,2,2,0,0,2,0
2560822,"CB","Parry Nickerson (NYJ)",7,147,0.54,"FLAT",-0.23,0,0,-0.23,16,0,0,0,0,1,0
2558009,"FS","Budda Baker (ARI)",14,491,0.53,"SLANT",-0.23,0.09,-0.15,-0.17,25,1,1,0,0,1.5,0
2558067,"CB","Marlon Humphrey (BAL)",14,469,0.36,"FLAT",-0.23,0.12,-0.13,-0.22,9,1,1,0,0,2,0
2506789,"CB","Tramon Williams (GB)",16,589,0.68,"ANGLE",-0.23,0,0,-0.23,3,0,0,0,0,1,0
2561155,"ILB","Zaire Franklin (IND)",11,90,0.85,"HITCH",-0.23,0.07,-0.1,-0.2,15,1,1,0,0,0,0
2556363,"OLB","Kamu Grugier-Hill (PHI)",16,161,0.77,"CROSS",-0.23,0.28,0.05,-0.56,17,1,1,0,0,0,0
2553790,"CB","DeVante Bausby (PHI)",4,90,0.38,"HITCH",-0.23,-0.23,0.36,-0.37,6,2,2,0,0,2,0
2506353,"ILB","Derrick Johnson (OAK)",6,94,0.88,"HITCH",-0.23,0.34,-0.57,0,16,1,1,0,0,1,0
2561039,"CB","Carlton Davis (TB)",13,396,0.34,"HITCH",-0.23,0.24,-0.29,-0.18,32,3,2,0,0,1,0
2558121,"LB","Elijah Lee (SF)",8,250,0.82,"CROSS",-0.24,0.02,-0.62,0.36,33,1,1,0,0,1,0
2543711,"OLB","Telvin Smith (JAX)",16,551,0.83,"SCREEN",-0.24,0.07,0.07,-0.38,22,1,1,0,0,0,0
2506789,"CB","Tramon Williams (GB)",16,589,0.68,"POST",-0.24,0.34,-0.58,0,22,1,1,0,0,1,0
2539290,"FS","Jordan Poyer (BUF)",16,546,0.91,"POST",-0.24,-0.13,-0.18,0.07,39,1,1,0,0,1,0
2560930,"DB","Jordan Whitehead (TB)",15,388,0.88,"GO",-0.24,0.13,-0.76,0.39,27,1,1,0,0,0,0
2495872,"CB","Johnathan Joseph (HOU)",14,485,0.48,"CROSS",-0.24,-0.24,0,0,16,0,0,0,0,0,0
2495613,"FS","Corey Graham (PHI)",13,439,0.9,"CROSS",-0.24,0.35,-0.18,-0.41,33,2,2,0,0,1,0
2543872,"CB","Nevin Lawson (DET)",15,488,0.39,"SLANT",-0.24,0.78,-1.02,0,12,1,1,0,0,0,0
2559054,"ILB","Nicholas Morrow (OAK)",14,237,0.78,"HITCH",-0.24,0.77,0.48,-1.49,21,2,1,0,1,0,0
2560914,"CB","Levi Wallace (BUF)",7,212,0.38,"HITCH",-0.24,0.01,-0.47,0.22,22,2,2,0,0,2,0
2552490,"ILB","Benardrick McKinney (HOU)",16,522,0.8,"HITCH",-0.25,1.9,-2.61,0.46,53,5,5,0,0,2.5,0
2558289,"LB","Tanner Vallejo (CLE)",6,76,0.82,"CORNER",-0.25,0.04,-0.14,-0.14,3,1,1,0,0,0,0
2558108,"CB","Nate Hairston (IND)",10,238,0.41,"CORNER",-0.25,0.24,-0.65,0.16,9,1,1,0,0,0,0
2552385,"FS","Adrian Amos (CHI)",16,655,0.93,"IN",-0.25,0.58,-0.6,-0.23,34,2,1,0,0,0,0
2550930,"ILB","Todd Davis (DEN)",15,426,0.82,"POST",-0.25,-0.09,-0.12,-0.04,7,1,1,0,0,0,0
2555173,"FS","Eric Murray (KC)",14,404,0.9,"SCREEN",-0.25,0.38,-0.15,-0.48,6,1,1,0,0,0,0
2556489,"OLB","James Burgess (CLE)",3,31,0.83,"WHEEL",-0.25,0.05,-0.08,-0.21,1,1,1,0,0,0,0
2555166,"MLB","Joe Schobert (CLE)",13,527,0.8,"HITCH",-0.25,-0.3,-0.53,0.58,36,2,2,0,0,2,0
2560712,"S","Terrell Edmunds (PIT)",16,590,0.88,"CROSS",-0.25,0.19,-0.59,0.15,39,3,3,0,0,3,0
2558168,"CB","Rasul Douglas (PHI)",12,362,0.46,"OUT",-0.25,-0.06,-0.48,0.29,14,2,2,0,0,2,0
2535609,"CB","DeShawn Shead (DET)",12,176,0.33,"IN",-0.25,0.01,-0.45,0.19,6,1,1,0,0,0,0
2555528,"OLB","Nick Vigil (CIN)",11,406,0.71,"GO",-0.25,-0.25,0,0,16,0,0,0,0,0,0
2560763,"LB","Josey Jewell (DEN)",15,198,0.76,"SCREEN",-0.25,0,0,-0.25,4,0,0,0,0,0,0
2495343,"CB","Buster Skrine (NYJ)",14,401,0.48,"IN",-0.25,0.06,-0.31,0,24,1,1,0,0,0,0
2543474,"CB","Darqueze Dennard (CIN)",13,412,0.44,"SLANT",-0.26,0.05,-0.25,-0.06,13,1,1,0,0,0,0
2539982,"OLB","A.J. Klein (NO)",16,381,0.8,"ANGLE",-0.26,-0.12,-0.16,0.03,17,1,1,0,0,1,0
2555322,"ILB","Darron Lee (NYJ)",12,448,0.79,"WHEEL",-0.26,0,0,-0.26,2,0,0,0,0,0.5,0
2539311,"OLB","Jamie Collins (CLE)",16,599,0.79,"GO",-0.26,-0.4,-0.32,0.45,25,1,1,0,0,1,0
2495251,"CB","Shareece Wright (HOU)",12,349,0.39,"FLAT",-0.26,-0.21,0,-0.05,17,1,1,0,0,1,0
2539277,"MLB","Manti Te'o (NO)",5,70,0.8,"FLAT",-0.26,0.23,0.1,-0.59,4,1,1,0,0,0,0
2552391,"FS","Jaquiski Tartt (SF)",7,212,0.83,"ANGLE",-0.26,-0.29,-0.32,0.35,8,2,2,0,0,1.5,0
2552289,"OLB","Bud Dupree (PIT)",16,526,0.68,"HITCH",-0.26,0.08,-0.5,0.15,8,1,1,0,0,1,0
2560753,"CB","Donte Jackson (CAR)",15,524,0.45,"FLAT",-0.26,-0.06,0.68,-0.88,28,1,1,0,0,1.5,0
2530491,"ILB","Josh Bynes (ARI)",11,370,0.8,"SCREEN",-0.26,-0.57,0.82,-0.51,20,5,5,0,0,0.5,0
494259,"SS","Barry Church (JAX)",11,355,0.88,"POST",-0.26,0.01,-0.43,0.15,27,1,1,0,0,1,0
2556775,"ILB","Terrance Smith (KC)",6,117,0.77,"HITCH",-0.26,-0.07,-0.16,-0.04,11,1,1,0,0,0,0
2541792,"OLB","Ray-Ray Armstrong (CLE/NYG)",7,124,0.86,"SCREEN",-0.26,0,0,-0.26,4,0,0,0,0,0,0
2555255,"OLB","De'Vondre Campbell (ATL)",16,531,0.75,"OUT",-0.27,0.08,-0.08,-0.26,36,5,4,0,0,4,0
2558060,"FS","Malik Hooker (IND)",14,516,0.99,"WHEEL",-0.27,0,0,-0.27,2,0,0,0,0,1,0
2532800,"OLB","Nigel Bradham (PHI)",15,591,0.81,"IN",-0.27,0.03,-0.3,0.01,22,1,1,0,0,0.5,0
2495251,"CB","Shareece Wright (HOU)",12,349,0.39,"IN",-0.27,-0.13,0.11,-0.24,13,1,1,0,0,1,0
2558259,"CB","Shaquill Griffin (SEA)",15,532,0.33,"OUT",-0.27,-0.12,-0.43,0.28,12,1,1,0,0,1,0
2530794,"FS","Ron Parker (KC)",14,590,0.9,"CORNER",-0.27,-0.03,-0.48,0.24,11,1,1,0,0,0,0
2558119,"SS","Josh Jones (GB)",11,295,0.79,"SLANT",-0.27,-0.27,0,0,13,0,0,0,0,0,0
2553822,"FS","Curtis Riley (NYG)",16,578,0.97,"HITCH",-0.28,0.01,-0.58,0.3,21,3,3,0,0,2,0
2555355,"FS","Clayton Fejedelem (CIN)",12,118,0.86,"CROSS",-0.28,-0.08,-0.13,-0.07,9,1,1,0,0,0.5,0
494307,"FS","Darian Stewart (DEN)",13,451,0.91,"GO",-0.28,-0.19,0.04,-0.13,34,1,1,0,0,1,0
2555540,"SS","Derrick Kindred (CLE)",16,258,0.74,"FLAT",-0.28,0.06,-0.24,-0.1,13,2,2,0,0,1,0
2508080,"FS","Earl Thomas (SEA)",3,100,0.95,"CROSS",-0.28,0.1,-0.34,-0.04,8,1,1,0,0,0,0
2552447,"OLB","Shaq Thompson (CAR)",14,332,0.74,"CORNER",-0.28,-0.2,0.07,-0.16,11,1,1,0,0,0,0
2552427,"CB","Tony Lippett (NYG)",2,21,0.4,"HITCH",-0.28,-0.26,0.19,-0.21,5,2,1,0,1,1,0
2539982,"OLB","A.J. Klein (NO)",16,381,0.8,"IN",-0.28,0,0,-0.28,17,0,0,0,0,1,0
2543681,"CB","Kyle Fuller (CHI)",16,647,0.38,"SLANT",-0.28,-0.18,-0.38,0.28,18,3,2,0,1,1,0
2560718,"LB","Rashaan Evans (TEN)",14,257,0.91,"SCREEN",-0.28,0,0,-0.28,9,0,0,0,0,0.5,0
2555539,"CB","Xavien Howard (MIA)",12,430,0.44,"CROSS",-0.28,0,0,-0.28,15,0,0,0,0,1,0
2561132,"LB","Foye Oluokun (ATL)",16,273,0.73,"IN",-0.28,0.36,-0.24,-0.41,11,1,1,0,0,0,0
2560850,"DB","D.J. Reed (SF)",11,198,0.76,"ANGLE",-0.29,0,0,-0.29,2,0,0,0,0,0,0
2555340,"OLB","Kyler Fackrell (GB)",16,344,0.72,"IN",-0.29,0,0,-0.29,5,0,0,0,0,0,0
2541958,"SS","Jahleel Addae (LAC)",15,565,0.98,"CORNER",-0.29,-0.03,-0.25,0,18,1,1,0,0,1,0
2539935,"OLB","Kiko Alonso (MIA)",15,525,0.81,"SLANT",-0.29,0,0,-0.29,25,0,0,0,0,0,0
2540221,"ILB","Vince Williams (PIT)",14,427,0.73,"GO",-0.29,-0.29,0,0,13,0,0,0,0,0,0
2555542,"FS","Jordan Lucas (KC)",7,167,0.78,"SLANT",-0.29,-0.05,-0.09,-0.15,7,1,1,0,0,1,0
2555342,"SS","Karl Joseph (OAK)",12,239,0.85,"CROSS",-0.29,0.13,-0.8,0.38,17,1,1,0,0,0,0
2555169,"ILB","Reggie Ragland (KC)",15,234,0.91,"HITCH",-0.29,0,0,-0.29,31,0,0,0,0,0,0
2552605,"FS","Ibraheim Campbell (DAL/GB)",4,66,0.89,"HITCH",-0.3,0.1,-0.35,-0.05,7,1,1,0,0,1,0
2532898,"ILB","Brandon Marshall (DEN)",10,252,0.77,"IN",-0.3,0,0,-0.3,12,0,0,0,0,0,0
2532828,"OLB","Lavonte David (TB)",14,522,0.73,"SLANT",-0.3,0.06,-0.36,0,16,1,1,0,0,0,0
2556828,"CB","Trevor Williams (LAC)",7,215,0.38,"HITCH",-0.3,0.21,-0.64,0.13,19,4,4,0,0,2,0
2558248,"FS","Chuck Clark (BAL)",13,169,0.81,"FLAT",-0.3,0.16,0.45,-0.91,13,2,2,0,0,2,0
2550930,"ILB","Todd Davis (DEN)",15,426,0.82,"CROSS",-0.3,-0.19,-0.11,0.01,45,3,3,0,0,1,0
2558009,"FS","Budda Baker (ARI)",14,491,0.53,"CROSS",-0.3,0.02,-0.2,-0.12,31,1,1,0,0,1,0
2540180,"FS","Tyrann Mathieu (HOU)",16,637,0.74,"CORNER",-0.3,0,0,-0.3,22,0,0,0,0,1,0
2555175,"CB","James Bradberry (CAR)",16,578,0.42,"ANGLE",-0.3,-0.46,0.11,0.05,5,2,2,0,0,0.5,0
2558005,"ILB","Jayon Brown (TEN)",16,506,0.84,"CROSS",-0.3,-0.2,0.06,-0.17,48,3,2,0,0,0.5,0
2560839,"CB","Darius Phillips (CIN)",10,138,0.43,"HITCH",-0.31,0.02,-0.16,-0.16,14,1,1,0,0,1,0
2495617,"CB","Leon Hall (OAK)",10,208,0.5,"POST",-0.31,0.02,-0.33,0,15,1,1,0,0,0,0
2560754,"DB","J.C. Jackson (NE)",13,266,0.35,"FLAT",-0.31,0.19,0.05,-0.54,12,2,2,0,0,2,0
2354,"ILB","Wesley Woodyard (TEN)",14,414,0.87,"POST",-0.31,0.38,-0.68,0,14,2,2,0,0,0.5,0
2556278,"FS","Will Parks (DEN)",15,327,0.72,"CROSS",-0.31,0.02,-0.25,-0.09,21,1,1,0,0,1,0
2558857,"FS","Adrian Colbert (SF)",5,160,0.99,"POST",-0.31,-0.46,0.3,-0.14,12,1,1,0,0,1,0
2557927,"CB","Desmond King (LAC)",15,473,0.61,"OUT",-0.31,0.25,0.38,-0.94,30,3,3,0,0,4.5,0
2532948,"FS","Harrison Smith (MIN)",15,495,0.88,"SCREEN",-0.31,0.63,-0.98,0.03,11,3,3,0,0,0,0
2556429,"SS","Matthias Farley (IND)",5,101,0.93,"GO",-0.31,-0.31,0,0,14,0,0,0,0,0,0
2558176,"FS","Eddie Jackson (CHI)",14,577,0.95,"POST",-0.31,-0.31,0,0,45,0,0,0,0,0,0
2532946,"CB","Coty Sensabaugh (PIT)",15,458,0.36,"HITCH",-0.31,0.04,0.66,-1.01,43,6,4,0,2,3,0
2539653,"CB","Robert Alford (ATL)",15,554,0.31,"GO",-0.31,-3.43,3.12,0,26,4,2,0,0,0,0
2561155,"ILB","Zaire Franklin (IND)",11,90,0.85,"ANGLE",-0.31,0.08,-0.35,-0.04,9,1,1,0,0,1.5,0
2552279,"OLB","Za'Darius Smith (BAL)",16,457,0.94,"CROSS",-0.31,-0.21,-0.54,0.44,8,1,1,0,0,1,0
2555531,"CB","Anthony Brown (DAL)",15,437,0.51,"POST",-0.31,-0.25,-0.06,0,29,1,1,0,0,0,0
2560851,"SS","Justin Reid (HOU)",16,548,0.91,"OUT",-0.32,0.01,0.09,-0.41,14,1,1,0,0,1,0
2560946,"DB","Isaac Yiadom (DEN)",11,179,0.29,"SLANT",-0.32,-0.12,-0.23,0.03,5,1,1,0,0,1,0
2558163,"OLB","Alex Anzalone (NO)",16,334,0.74,"SLANT",-0.32,-0.23,-0.22,0.13,9,2,2,0,0,2,0
2555542,"FS","Jordan Lucas (KC)",7,167,0.78,"HITCH",-0.32,0,0,-0.32,10,0,0,0,0,0,0
2557880,"ILB","Josh Harvey-Clemons (WAS)",14,163,0.81,"OUT",-0.32,0.08,-0.11,-0.29,14,1,1,0,0,0,0
494287,"FS","Devin McCourty (NE)",16,625,0.84,"HITCH",-0.32,-0.09,-0.25,0.02,43,2,2,0,0,1,0
2495281,"ILB","Mason Foster (WAS)",16,585,0.86,"CROSS",-0.32,-0.07,-1,0.75,72,5,5,0,0,1.5,0
2560766,"CB","Taron Johnson (BUF)",11,262,0.5,"CROSS",-0.32,0,0,-0.32,22,0,0,0,0,0,0
2556277,"SS","Marqui Christian (LA)",16,274,0.61,"SLANT",-0.32,0.11,-0.46,0.03,11,1,1,0,0,1,0
2560750,"LB","Joel Iyiegbuniwe (CHI)",4,20,0.83,"CROSS",-0.32,0.11,-0.19,-0.24,3,1,1,0,0,0,0
2495507,"CB","Richard Sherman (SF)",13,455,0.4,"CROSS",-0.33,-0.07,0.14,-0.39,15,1,1,0,0,1,0
2558094,"ILB","Zach Cunningham (HOU)",14,440,0.76,"POST",-0.33,-0.07,-0.76,0.5,25,1,1,0,0,0,0
2556148,"OLB","Jatavis Brown (LAC)",14,380,0.8,"CROSS",-0.33,-0.13,-0.68,0.48,49,2,2,0,0,3,0
2558121,"LB","Elijah Lee (SF)",8,250,0.82,"SLANT",-0.33,0.07,-0.38,-0.02,8,1,1,0,0,0.5,0
2552313,"MLB","Hayes Pullard (LAC)",6,40,0.86,"CROSS",-0.33,0.08,-0.11,-0.3,9,1,1,0,0,1,0
2543680,"FS","Antone Exum (SF)",12,320,0.88,"HITCH",-0.33,-0.15,-0.07,-0.11,23,1,1,0,0,0.5,0
2555161,"ILB","Blake Martinez (GB)",16,580,0.88,"ANGLE",-0.33,0.06,-0.76,0.37,30,4,4,0,0,3,0
2555530,"FS","Vonn Bell (NO)",16,499,0.76,"CROSS",-0.33,0.44,-0.69,-0.09,42,2,2,0,0,4,0
2543814,"MLB","Preston Brown (CIN)",7,191,0.81,"ANGLE",-0.33,0.42,-1.03,0.28,13,3,3,0,0,1,0
2561093,"LB","Jermaine Carter (CAR)",6,42,0.7,"ANGLE",-0.34,-0.01,-0.4,0.07,5,1,1,0,0,0.5,0
2541958,"SS","Jahleel Addae (LAC)",15,565,0.98,"IN",-0.34,0.1,-0.44,0,33,2,2,0,0,1,0
2560760,"SS","Derwin James (LAC)",15,568,0.72,"IN",-0.34,0.15,-0.18,-0.3,20,1,1,0,0,0.5,0
2561039,"CB","Carlton Davis (TB)",13,396,0.34,"CROSS",-0.34,-0.09,-0.1,-0.15,20,1,1,0,0,0,0
2557955,"CB","Teez Tabor (DET)",10,169,0.41,"HITCH",-0.34,0.2,-0.54,-0.01,20,3,3,0,0,2.5,0
2556828,"CB","Trevor Williams (LAC)",7,215,0.38,"POST",-0.34,0.1,-0.44,0,6,1,1,0,0,0,0
2543681,"CB","Kyle Fuller (CHI)",16,647,0.38,"CROSS",-0.34,-0.2,-0.23,0.08,29,1,1,0,0,1,0
2555380,"CB","Cyrus Jones (BAL/NE)",4,8,1,"FLAT",-0.34,-0.34,0,0,3,0,0,0,0,0,0
2558982,"MLB","Hardy Nickerson (CIN)",14,296,0.77,"ANGLE",-0.34,-0.08,-0.1,-0.17,20,1,1,0,0,1.5,0
71251,"SS","Patrick Chung (NE)",15,561,0.54,"CROSS",-0.34,0.08,0.08,-0.51,45,1,1,0,0,3,0
2495281,"ILB","Mason Foster (WAS)",16,585,0.86,"SCREEN",-0.35,0.12,0.29,-0.75,19,1,1,0,0,1.5,0
2508107,"CB","Jimmy Smith (BAL)",12,370,0.39,"HITCH",-0.35,0.11,1.7,-2.16,26,3,2,0,0,2,0
2557927,"CB","Desmond King (LAC)",15,473,0.61,"ANGLE",-0.35,-0.41,-0.38,0.43,6,1,1,0,0,1.5,0
2558136,"CB","Fabian Moreau (WAS)",16,528,0.48,"HITCH",-0.35,-0.07,-0.05,-0.23,50,2,2,0,0,1.5,0
2558121,"LB","Elijah Lee (SF)",8,250,0.82,"GO",-0.35,-0.32,-0.03,0,13,1,1,0,0,0,0
2561318,"ILB","Tae Davis (NYG)",11,200,0.87,"HITCH",-0.35,0.17,-0.46,-0.07,37,4,3,0,1,1,0
2495504,"CB","Patrick Peterson (ARI)",16,569,0.47,"SCREEN",-0.36,0.6,-0.47,-0.49,20,2,2,0,0,0,0
496739,"SS","Reshad Jones (MIA)",14,417,0.91,"OUT",-0.36,-0.19,-0.18,0.01,8,1,1,0,0,1,0
2540180,"FS","Tyrann Mathieu (HOU)",16,637,0.74,"CROSS",-0.36,0.03,-0.41,0.03,43,1,1,0,0,4,0
2555322,"ILB","Darron Lee (NYJ)",12,448,0.79,"GO",-0.36,0.19,-0.28,-0.28,9,1,1,0,0,0,0
2558801,"OLB","Jordan Evans (CIN)",14,246,0.71,"IN",-0.36,-0.14,-0.39,0.17,10,1,1,0,0,0,0
2557979,"SS","Jamal Adams (NYJ)",16,633,0.8,"IN",-0.36,-0.05,-0.27,-0.05,30,1,1,0,0,1,0
2560754,"DB","J.C. Jackson (NE)",13,266,0.35,"CROSS",-0.36,0,0,-0.36,7,0,0,0,0,1,0
496735,"CB","Kareem Jackson (HOU)",16,593,0.63,"CROSS",-0.36,-0.25,-0.18,0.07,30,1,1,0,0,1,0
2552312,"MLB","Eric Kendricks (MIN)",13,442,0.78,"HITCH",-0.36,0.44,-0.13,-0.67,40,6,5,0,0,2,0
2558062,"CB","Gareon Conley (OAK)",14,346,0.32,"SCREEN",-0.36,-0.11,-0.22,-0.03,8,1,1,0,0,0,0
2552689,"CB","Ronald Darby (PHI)",9,373,0.4,"CROSS",-0.37,0,0,-0.37,10,0,0,0,0,2,0
2552386,"FS","Clayton Geathers (IND)",12,407,0.88,"SLANT",-0.37,0.02,-0.4,0.01,18,1,1,0,0,1,0
2539237,"CB","D.J. Hayden (JAX)",10,279,0.53,"IN",-0.37,-0.26,0.11,-0.22,16,1,1,0,0,1,0
2560966,"LB","Jerome Baker (MIA)",16,373,0.76,"HITCH",-0.37,0.39,-0.5,-0.26,36,3,3,0,0,2,0
2559053,"CB","Torry McTyer (MIA)",13,212,0.46,"SCREEN",-0.37,0.08,-0.25,-0.19,6,1,1,0,0,0,0
2558009,"FS","Budda Baker (ARI)",14,491,0.53,"FLAT",-0.37,0.27,0.2,-0.84,45,2,2,0,0,1.5,0
2558064,"OLB","T.J. Watt (PIT)",16,541,0.69,"FLAT",-0.37,0,0,-0.37,16,0,0,0,0,0.5,0
2559054,"ILB","Nicholas Morrow (OAK)",14,237,0.78,"OUT",-0.37,0.06,-0.26,-0.18,17,1,1,0,0,0,0
2559087,"CB","Arthur Maulet (IND)",4,61,0.39,"WHEEL",-0.37,0.05,0.28,-0.7,1,1,1,0,0,0.5,0
2495775,"FS","Eric Weddle (BAL)",16,630,0.95,"HITCH",-0.38,-0.36,0.08,-0.11,40,2,2,0,0,1,0
2532966,"MLB","Bobby Wagner (SEA)",14,525,0.81,"OUT",-0.38,0.15,-0.08,-0.45,24,1,1,0,0,1,0
2560877,"LB","Roquan Smith (CHI)",16,567,0.73,"SCREEN",-0.38,-0.06,-0.08,-0.23,15,1,1,0,0,1,0
2558163,"OLB","Alex Anzalone (NO)",16,334,0.74,"HITCH",-0.38,-0.14,-0.12,-0.12,33,1,1,0,0,0.5,0
2555177,"CB","Mackensie Alexander (MIN)",15,333,0.46,"HITCH",-0.38,-0.11,-0.37,0.1,27,2,2,0,0,2,0
2558184,"SS","Damontae Kazee (ATL)",16,572,0.97,"CROSS",-0.38,-0.11,0.2,-0.47,21,1,1,0,0,1,0
2560795,"CB","Avonte Maddox (PHI)",10,371,0.69,"HITCH",-0.38,0.16,-0.58,0.04,27,1,1,0,0,1,0
2559053,"CB","Torry McTyer (MIA)",13,212,0.46,"FLAT",-0.38,0,0.16,-0.55,8,1,1,0,0,1.5,0
2556934,"CB","Javien Elliott (TB)",11,222,0.59,"ANGLE",-0.38,-0.38,0,0,5,0,0,0,0,0,0
2543505,"CB","Bradley Roby (DEN)",14,517,0.36,"HITCH",-0.38,-0.75,-0.3,0.67,38,3,3,0,0,3,0
2532986,"OLB","Tahir Whitehead (OAK)",16,508,0.77,"WHEEL",-0.38,-0.08,-0.33,0.02,5,1,1,0,0,1,0
2495775,"FS","Eric Weddle (BAL)",16,630,0.95,"SLANT",-0.38,-0.28,-0.35,0.25,20,2,2,0,0,1,0
2557855,"MLB","Jarrad Davis (DET)",16,548,0.89,"FLAT",-0.38,0.88,0.04,-1.31,59,4,4,0,0,6,0
2560839,"CB","Darius Phillips (CIN)",10,138,0.43,"SCREEN",-0.38,0.21,0.42,-1.01,7,2,2,0,0,2,0
2558175,"LB","Nate Gerry (PHI)",9,60,0.86,"HITCH",-0.39,-0.05,-0.05,-0.28,13,1,1,0,0,1,0
2560930,"DB","Jordan Whitehead (TB)",15,388,0.88,"CORNER",-0.39,0.2,-1.03,0.44,17,2,2,0,0,0,0
2535609,"CB","DeShawn Shead (DET)",12,176,0.33,"CROSS",-0.39,-0.14,-0.47,0.23,5,1,1,0,0,0,0
2561017,"DB","Sean Chandler (NYG)",11,105,0.64,"OUT",-0.39,-0.38,-1.05,1.05,4,1,1,0,0,1,0
2553562,"DB","Dean Marlowe (BUF)",1,28,1,"HITCH",-0.39,-0.45,0.01,0.06,3,1,1,0,0,1,0
2543769,"ILB","Deone Bucannon (ARI)",10,171,0.74,"CROSS",-0.39,-0.13,0.54,-0.81,21,1,1,0,0,2,1
2555344,"CB","Artie Burns (PIT)",8,181,0.36,"GO",-0.39,-0.06,-0.33,0,16,1,1,0,0,0,0
2556673,"OLB","Brennan Scarlett (HOU)",7,54,0.84,"ANGLE",-0.39,-0.41,-0.03,0.04,4,1,1,0,0,1,0
2543830,"FS","Tre Boston (ARI)",14,502,0.93,"HITCH",-0.4,0.12,0.11,-0.62,32,3,2,0,1,1,0
2560966,"LB","Jerome Baker (MIA)",16,373,0.76,"POST",-0.4,-0.15,-0.18,-0.06,19,1,1,0,0,0,0
2558971,"CB","Greg Mabin (SF)",8,74,0.43,"HITCH",-0.4,-0.4,0,0,5,0,0,0,0,0,0
2560755,"CB","Josh Jackson (GB)",16,434,0.4,"undefined",-0.4,-0.17,0.8,-1.02,1,1,1,0,0,0.5,0
2561006,"FS","Marcell Harris (SF)",7,172,0.82,"CORNER",-0.4,-0.4,0,0,7,0,0,0,0,0,0
2558847,"FS","Marcus Williams (NO)",16,597,0.98,"OUT",-0.4,-0.32,-0.38,0.3,14,1,1,0,0,2,0
2539932,"CB","Jamar Taylor (ARI/DEN)",11,161,0.45,"SCREEN",-0.4,0.1,-0.25,-0.25,4,2,2,0,0,0.5,0
2558175,"LB","Nate Gerry (PHI)",9,60,0.86,"SCREEN",-0.4,0,0,-0.4,1,0,0,0,0,0,0
2556371,"CB","Brandon Williams (ARI)",2,43,0.42,"OUT",-0.41,-0.3,-0.23,0.12,1,1,1,0,0,1,0
494289,"CB","Sherrick McManis (CHI)",15,180,0.47,"SLANT",-0.41,-0.13,-0.62,0.34,6,1,1,0,0,0,0
2558159,"FS","Xavier Woods (DAL)",14,513,0.98,"OUT",-0.41,-0.17,-0.15,-0.09,15,4,3,0,1,3,0
2550842,"SS","Adrian Phillips (LAC)",15,436,0.85,"ANGLE",-0.41,-0.33,-0.01,-0.07,28,2,1,0,1,2,0
2552265,"CB","Steven Nelson (KC)",15,659,0.35,"FLAT",-0.41,0.45,0.06,-0.93,19,2,2,0,0,3,0
2532789,"ILB","Mark Barron (LA)",12,279,0.74,"HITCH",-0.41,0.3,-0.18,-0.53,31,2,2,0,0,4,0
2540162,"CB","Logan Ryan (TEN)",14,498,0.52,"OUT",-0.41,0.09,-0.33,-0.18,24,2,2,0,0,1,0
2555177,"CB","Mackensie Alexander (MIN)",15,333,0.46,"SCREEN",-0.41,0.66,1.18,-2.26,12,4,3,0,1,0,0
2556735,"CB","Ken Crawley (NO)",9,251,0.41,"OUT",-0.42,0.32,-0.58,-0.16,11,3,3,0,0,4,0
2560986,"LB","Jason Cabinda (OAK)",10,49,0.89,"CROSS",-0.42,-0.26,-0.26,0.11,9,1,1,0,0,0,0
2556475,"CB","Briean Boddy-Calhoun (CLE)",14,426,0.61,"POST",-0.42,0.03,-0.81,0.36,13,1,1,0,0,1,0
2558121,"LB","Elijah Lee (SF)",8,250,0.82,"FLAT",-0.42,0.1,0.15,-0.66,29,1,1,0,0,3,0
2557931,"CB","Cordrea Tankersley (MIA)",1,13,0.54,"HITCH",-0.42,0.12,-0.04,-0.51,2,1,1,0,0,0,0
2558065,"CB","Adoree' Jackson (TEN)",16,537,0.45,"SLANT",-0.42,0.32,-0.95,0.2,24,2,2,0,0,2.5,0
2556363,"OLB","Kamu Grugier-Hill (PHI)",16,161,0.77,"ANGLE",-0.42,-0.05,0.07,-0.45,10,2,2,0,0,1,0
2505708,"FS","Mike Adams (CAR)",16,553,0.84,"IN",-0.42,-0.02,-0.14,-0.26,31,1,1,0,0,1,0
