"nflId_def","Pos","Player","G","Pass Snaps","route","%Man","EPS","Man EPS","Zone EPS","Covers","Accurate TAR","C","INT","PB","T","FF"
2561015,"OLB","Lorenzo Carter (NYG)",15,295,"IN",0.29,-0.2,-0.2,0,1,0,0,0,0,0,0
2556475,"CB","Briean Boddy-Calhoun (CLE)",14,426,"IN",0.39,-0.2,-0.2,0,10,0,0,0,0,0,0
2560984,"LB","Oren Burks (GB)",10,69,"POST",0.31,-0.2,-0.2,0,1,0,0,0,0,0,0
2535693,"CB","Johnson Bademosi (HOU)",4,20,"CORNER",0.5,-0.2,-0.2,0,1,0,0,0,0,0,0
2555280,"CB","Jalen Ramsey (JAX)",16,550,"CORNER",0.66,-0.2,-0.2,0,18,1,1,0,0,1,0
2558925,"LB","Austin Calitro (SEA)",7,129,"WHEEL",0.16,-0.2,-0.2,0,1,0,0,0,0,0,0
2555540,"SS","Derrick Kindred (CLE)",16,258,"CORNER",0.26,-0.2,-0.2,0,2,0,0,0,0,0,0
2553500,"CB","Bryce Callahan (CHI)",13,454,"ANGLE",0.61,-0.2,0,-0.2,1,1,1,0,0,0.5,0
2558786,"S","Brandon Wilson (CIN)",10,46,"GO",0.53,-0.2,-0.2,0,4,1,1,0,0,0,0
2558067,"CB","Marlon Humphrey (BAL)",14,469,"ANGLE",0.64,-0.2,0,-0.2,2,1,1,0,0,1,0
2558819,"CB","Derrick Jones (NYJ)",1,17,"CROSS",0.41,-0.2,-0.2,0,1,0,0,0,0,0,0
2543711,"OLB","Telvin Smith (JAX)",16,551,"SLANT",0.17,-0.21,-0.21,0,2,0,0,0,0,0,0
2558982,"MLB","Hardy Nickerson (CIN)",14,296,"SLANT",0.23,-0.21,-0.21,0,1,0,0,0,0,0,0
2533059,"CB","Morris Claiborne (NYJ)",15,572,"SCREEN",0.67,-0.21,-0.21,0,2,0,0,0,0,0,0
2555160,"ILB","Antonio Morrison (GB)",16,119,"HITCH",0.1,-0.21,0,-0.21,12,3,3,0,0,1,0
2558858,"CB","Joshua Holsey (WAS)",1,17,"CORNER",0.41,-0.21,-0.21,0,1,0,0,0,0,0,0
2532789,"ILB","Mark Barron (LA)",12,279,"CORNER",0.26,-0.21,-0.21,0,4,0,0,0,0,0,0
79848,"SS","Malcolm Jenkins (PHI)",16,680,"HITCH",0.27,-0.21,1.4,-1.61,112,8,8,0,0,3.5,0
2543869,"OLB","Devon Kennard (DET)",15,479,"CROSS",0.15,-0.21,0,-0.21,13,2,2,0,0,0.5,0
2532804,"ILB","Zach Brown (WAS)",16,386,"CORNER",0.16,-0.21,-0.21,0,1,0,0,0,0,0,0
2550257,"SS","Daniel Sorensen (KC)",7,202,"CROSS",0.2,-0.21,-0.21,0,4,1,1,0,0,1,0
2555528,"OLB","Nick Vigil (CIN)",11,406,"SLANT",0.29,-0.21,-0.18,-0.03,16,0,0,0,0,1,0
2540219,"FS","J.J. Wilcox (IND/NYJ)",7,51,"ANGLE",0.22,-0.21,-0.21,0,1,0,0,0,0,0,0
2561042,"LB","Nick DeLuca (JAX)",4,35,"FLAT",0.45,-0.21,-1.71,1.5,4,2,1,0,0,0,0
2541792,"OLB","Ray-Ray Armstrong (CLE/NYG)",7,124,"CROSS",0.14,-0.21,-0.21,0,2,0,0,0,0,0,0
2556711,"SS","Jarrod Wilson (JAX)",11,115,"POST",0.15,-0.21,-0.12,-0.09,8,0,0,0,0,0,0
2555551,"CB","LeShaun Sims (TEN)",12,120,"SLANT",0.51,-0.21,-0.21,0,2,0,0,0,0,0,0
2539932,"CB","Jamar Taylor (ARI/DEN)",11,161,"IN",0.55,-0.21,-0.21,0,7,1,0,0,0,0,0
2558009,"FS","Budda Baker (ARI)",14,491,"OUT",0.47,-0.21,0.98,-1.2,49,8,6,0,0,5,0
2532878,"CB","Leonard Johnson (ARI)",3,61,"HITCH",0.51,-0.22,-0.24,0.03,11,1,1,0,0,1,0
2558821,"CB","Jamal Agnew (DET)",5,73,"IN",0.65,-0.22,-0.58,0.37,11,3,3,0,0,3,0
2543769,"ILB","Deone Bucannon (ARI)",10,171,"SCREEN",0.26,-0.22,0.25,-0.47,7,1,1,0,0,1,0
2506268,"OLB","Lorenzo Alexander (BUF)",16,354,"GO",0.25,-0.22,-0.22,0,2,0,0,0,0,0,0
2507917,"CB","Tramaine Brock (DEN)",11,259,"CORNER",0.57,-0.22,-0.22,0,6,0,0,0,0,0,0
2557961,"CB","Quincy Wilson (IND)",13,282,"CROSS",0.56,-0.22,-0.22,0,3,0,0,0,0,0,0
2556371,"CB","Brandon Williams (ARI)",2,43,"CORNER",0.58,-0.22,-0.22,0,5,0,0,0,0,0,0
71423,"OLB","Brian Orakpo (TEN)",13,332,"CORNER",0.18,-0.22,-0.22,0,1,0,0,0,0,0,0
71441,"FS","Glover Quin (DET)",16,460,"ANGLE",0.09,-0.22,0,-0.22,6,0,0,0,0,1,0
2543680,"FS","Antone Exum (SF)",12,320,"SLANT",0.12,-0.22,-0.22,0,1,0,0,0,0,0,0
2552697,"FS","Jermaine Whitehead (CLE/GB)",8,146,"GO",0.33,-0.22,-0.22,0,5,1,1,0,0,1,0
2561328,"OLB","Sharif Finch (TEN)",15,101,"CROSS",0.31,-0.22,-0.22,0,1,0,0,0,0,0,0
2558851,"ILB","Anthony Walker (IND)",15,353,"SLANT",0.24,-0.22,-0.22,0,1,0,0,0,0,0,0
2556480,"SS","Kentrell Brice (GB)",14,361,"GO",0.12,-0.22,-0.22,0,4,1,1,0,0,1,0
2550930,"ILB","Todd Davis (DEN)",15,426,"POST",0.18,-0.22,0.03,-0.25,8,1,1,0,0,0,0
2495252,"OLB","K.J. Wright (SEA)",5,132,"GO",0.22,-0.22,-0.22,0,1,0,0,0,0,0,0
2552686,"OLB","Damien Wilson (DAL)",16,125,"SLANT",0.25,-0.22,-0.22,0,1,0,0,0,0,0,0
2555280,"CB","Jalen Ramsey (JAX)",16,550,"SLANT",0.66,-0.22,-0.55,0.33,37,5,3,0,1,4,0
2559087,"CB","Arthur Maulet (IND)",4,61,"SCREEN",0.61,-0.22,-0.22,0,1,0,0,0,0,0,0
2540152,"SS","Eric Reid (CAR)",13,424,"SLANT",0.1,-0.22,-0.15,-0.07,14,1,1,0,0,1,0
2553719,"OLB","Josh Keyes (HOU)",1,16,"CROSS",0.08,-0.22,-0.22,0,1,0,0,0,0,0,0
2556775,"ILB","Terrance Smith (KC)",6,117,"HITCH",0.23,-0.22,0.04,-0.26,12,1,1,0,0,0,0
2553710,"SS","Deshazor Everett (WAS)",11,51,"FLAT",0.22,-0.22,0,-0.22,5,1,1,0,0,1,0
2560766,"CB","Taron Johnson (BUF)",11,262,"OUT",0.5,-0.22,-2.05,1.83,38,3,3,0,0,3,0
2495136,"ILB","Bruce Carter (ATL)",7,43,"ANGLE",0.14,-0.23,-0.23,0,1,0,0,0,0,0,0
2561132,"LB","Foye Oluokun (ATL)",16,273,"OUT",0.27,-0.23,-0.97,0.75,29,5,5,0,0,3.5,0
2555528,"OLB","Nick Vigil (CIN)",11,406,"OUT",0.29,-0.23,-0.11,-0.11,37,7,6,0,1,3,0
2532861,"CB","Casey Hayward (LAC)",15,560,"FLAT",0.68,-0.23,-0.23,0,4,0,0,0,0,0,0
2560984,"LB","Oren Burks (GB)",10,69,"WHEEL",0.31,-0.23,-0.23,0,1,0,0,0,0,0,0
2560877,"LB","Roquan Smith (CHI)",16,567,"CORNER",0.27,-0.23,-0.23,0,1,0,0,0,0,0,0
2556655,"DB","Tyvis Powell (SF)",4,53,"OUT",0.29,-0.23,-0.08,-0.15,7,0,0,0,0,0,0
2557995,"FS","Marcus Maye (NYJ)",6,205,"CORNER",0.04,-0.23,-0.23,0,2,0,0,0,0,0,0
2560947,"LB","Kenny Young (BAL)",16,205,"CORNER",0.22,-0.23,-0.23,0,1,0,0,0,0,0,0
2539311,"OLB","Jamie Collins (CLE)",16,599,"OUT",0.21,-0.23,-0.45,0.22,44,6,6,0,0,2.5,0
2539982,"OLB","A.J. Klein (NO)",16,381,"GO",0.2,-0.23,-0.23,0,8,0,0,0,0,0,0
2541243,"FS","Duron Harmon (NE)",16,426,"GO",0.03,-0.23,-0.23,0,2,0,0,0,0,0,0
2559260,"DB","Tre Sullivan (PHI)",11,174,"SLANT",0.05,-0.23,-0.23,0,1,1,1,0,0,1,0
2506789,"CB","Tramon Williams (GB)",16,589,"ANGLE",0.32,-0.23,0,-0.23,3,0,0,0,0,1,0
2560819,"CB","Nick Nelson (OAK)",10,164,"SCREEN",0.55,-0.23,-0.23,0,4,0,0,0,0,0,0
2558060,"FS","Malik Hooker (IND)",14,516,"SLANT",0.01,-0.23,-0.23,0,1,0,0,0,0,0,0
2543811,"CB","Pierre Desir (IND)",15,528,"ANGLE",0.66,-0.23,-0.23,0,1,0,0,0,0,0,0
2506268,"OLB","Lorenzo Alexander (BUF)",16,354,"SLANT",0.25,-0.23,-0.23,0,1,0,0,0,0,0,0
2558168,"CB","Rasul Douglas (PHI)",12,362,"CROSS",0.54,-0.23,-0.23,0,7,0,0,0,0,0,0
2533062,"CB","Stephon Gilmore (NE)",16,627,"CROSS",0.7,-0.24,-0.52,0.29,46,3,2,0,1,2,0
2533016,"OLB","Najee Goode (IND)",6,36,"OUT",0.18,-0.24,-0.24,0,1,1,1,0,0,0,0
2558133,"FS","Montae Nicholson (WAS)",10,306,"POST",0.08,-0.24,-0.24,0,2,0,0,0,0,0,0
2506345,"CB","Adam Jones (DEN)",5,66,"CORNER",0.56,-0.24,-0.24,0,1,0,0,0,0,0,0
2560964,"LB","Genard Avery (CLE)",16,462,"IN",0.29,-0.24,-0.24,0,1,0,0,0,0,0,0
2550842,"SS","Adrian Phillips (LAC)",15,436,"POST",0.15,-0.24,0.36,-0.6,32,4,3,0,1,1,0
2561149,"ILB","Matthew Adams (IND)",12,82,"IN",0.34,-0.24,-0.24,0,4,0,0,0,0,0,0
2560952,"CB","Jaire Alexander (GB)",13,435,"SCREEN",0.57,-0.24,0.24,-0.48,17,1,1,0,0,0.5,0
2561103,"WR","Tremon Smith (KC)",5,36,"CORNER",0.66,-0.24,-0.24,0,1,0,0,0,0,0,0
2555155,"SS","Deon Bush (CHI)",7,102,"IN",0.03,-0.24,-0.24,0,1,0,0,0,0,0,0
2553657,"OLB","Neville Hewitt (NYJ)",8,150,"OUT",0.32,-0.24,-0.81,0.57,19,4,3,0,0,2.5,0
2525323,"SS","Andrew Sendejo (MIN)",4,150,"CROSS",0.08,-0.24,-0.09,-0.15,8,1,1,0,0,1,0
2539290,"FS","Jordan Poyer (BUF)",16,546,"GO",0.09,-0.24,-0.24,0,5,0,0,0,0,0,0
2507817,"SS","Rafael Bush (BUF)",14,250,"HITCH",0.46,-0.24,-0.26,0.02,31,4,4,0,0,4.5,0
2558289,"LB","Tanner Vallejo (CLE)",6,76,"CORNER",0.18,-0.25,0,-0.25,3,1,1,0,0,0,0
2557995,"FS","Marcus Maye (NYJ)",6,205,"POST",0.04,-0.25,-0.25,0,2,0,0,0,0,0,0
2555173,"FS","Eric Murray (KC)",14,404,"SCREEN",0.1,-0.25,0,-0.25,6,1,1,0,0,0,0
2556489,"OLB","James Burgess (CLE)",3,31,"WHEEL",0.17,-0.25,0,-0.25,1,1,1,0,0,0,0
2561006,"FS","Marcell Harris (SF)",7,172,"CROSS",0.18,-0.25,-0.25,0,3,0,0,0,0,0,0
2539240,"SS","Micah Hyde (BUF)",15,479,"SLANT",0.09,-0.25,-0.25,0,1,0,0,0,0,0,0
2556480,"SS","Kentrell Brice (GB)",14,361,"IN",0.12,-0.25,-0.25,0,3,1,1,0,0,0,0
2506352,"OLB","Thomas Davis (CAR)",12,366,"IN",0.31,-0.25,-0.25,0,2,1,1,0,0,1,0
2555177,"CB","Mackensie Alexander (MIN)",15,333,"WHEEL",0.54,-0.25,-0.25,0,1,0,0,0,0,0,0
2556567,"S","Isaiah Johnson (TB)",12,220,"CORNER",0.1,-0.25,-0.25,0,2,2,1,0,1,0,0
2560982,"CB","Tony Brown (GB)",10,167,"CROSS",0.53,-0.25,-0.25,0,4,0,0,0,0,0,0
2532948,"FS","Harrison Smith (MIN)",15,495,"GO",0.12,-0.25,0.44,-0.69,40,0,0,0,0,0,0
2555322,"ILB","Darron Lee (NYJ)",12,448,"POST",0.21,-0.25,-0.25,0,3,0,0,0,0,0,0
2543608,"CB","Dexter McDougle (PHI)",2,81,"GO",0.53,-0.25,-0.25,0,8,0,0,0,0,0,0
2558849,"CB","Cameron Sutton (PIT)",10,175,"POST",0.61,-0.25,-0.25,0,10,1,1,0,0,1,0
2555528,"OLB","Nick Vigil (CIN)",11,406,"GO",0.29,-0.25,0,-0.25,29,0,0,0,0,0,0
2555539,"CB","Xavien Howard (MIA)",12,430,"FLAT",0.56,-0.26,0.18,-0.43,12,0,0,0,0,1,0
2539982,"OLB","A.J. Klein (NO)",16,381,"ANGLE",0.2,-0.26,0,-0.26,17,1,1,0,0,1,0
2560808,"CB","Quenton Meeks (JAX)",2,28,"POST",0.68,-0.26,-0.26,0,2,0,0,0,0,0,0
2553790,"CB","DeVante Bausby (PHI)",4,90,"CORNER",0.62,-0.26,-0.26,0,7,0,0,0,0,0,0
2506268,"OLB","Lorenzo Alexander (BUF)",16,354,"ANGLE",0.25,-0.26,-0.09,-0.17,9,0,0,0,0,0,0
2556456,"FS","Andrew Adams (TB)",12,216,"POST",0.19,-0.26,-0.26,0,5,0,0,0,0,0,0
2558786,"S","Brandon Wilson (CIN)",10,46,"POST",0.53,-0.26,-0.26,0,2,0,0,0,0,0,0
2499257,"FS","Colin Jones (CAR)",7,61,"POST",0.14,-0.26,-0.26,0,2,0,0,0,0,0,0
2495281,"ILB","Mason Foster (WAS)",16,585,"WHEEL",0.14,-0.26,-0.26,0,2,0,0,0,0,0,0
2543505,"CB","Bradley Roby (DEN)",14,517,"CORNER",0.64,-0.26,-0.35,0.1,16,0,0,0,0,0,0
2533057,"MLB","Dont'a Hightower (NE)",15,457,"HITCH",0.16,-0.26,0.56,-0.82,26,5,5,0,0,2.5,0
2552592,"MLB","Kwon Alexander (TB)",6,233,"POST",0.2,-0.26,-0.26,0,2,0,0,0,0,0,0
2552391,"FS","Jaquiski Tartt (SF)",7,212,"ANGLE",0.17,-0.26,0,-0.26,8,2,2,0,0,1.5,0
2539935,"OLB","Kiko Alonso (MIA)",15,525,"FLAT",0.19,-0.26,-0.17,-0.09,70,4,3,0,0,1,0
2530491,"ILB","Josh Bynes (ARI)",11,370,"SCREEN",0.2,-0.26,0,-0.26,20,5,5,0,0,0.5,0
2543850,"SS","Ricardo Allen (ATL)",3,130,"GO",0.09,-0.26,-0.26,0,2,0,0,0,0,0,0
2557980,"FS","Jabrill Peppers (CLE)",16,446,"CROSS",0.25,-0.26,-0.64,0.38,24,3,3,0,0,2.5,0
2539243,"SS","Bradley McDougald (SEA)",15,503,"CROSS",0.21,-0.26,0.88,-1.14,59,6,5,0,2,4,0
2543769,"ILB","Deone Bucannon (ARI)",10,171,"CORNER",0.26,-0.26,-0.26,0,1,0,0,0,0,0,0
2558119,"SS","Josh Jones (GB)",11,295,"CROSS",0.21,-0.26,-0.26,0,5,1,1,0,0,0,0
2555550,"SS","Justin Simmons (DEN)",15,572,"HITCH",0.2,-0.27,0.42,-0.69,39,2,2,0,0,1,0
2558988,"CB","Lenzy Pipkins (IND)",1,42,"GO",0.29,-0.27,-0.27,0,7,0,0,0,0,0,0
2557837,"OLB","Reuben Foster (SF)",6,198,"GO",0.2,-0.27,-0.27,0,2,0,0,0,0,0,0
2556617,"S","Doug Middleton (NYJ)",4,141,"CROSS",0.05,-0.27,-0.27,0,1,0,0,0,0,0,0
2556475,"CB","Briean Boddy-Calhoun (CLE)",14,426,"GO",0.39,-0.27,0.39,-0.65,56,3,3,0,0,1,0
2558060,"FS","Malik Hooker (IND)",14,516,"WHEEL",0.01,-0.27,0,-0.27,2,0,0,0,0,1,0
2560884,"CB","M.J. Stewart (TB)",8,202,"OUT",0.56,-0.27,-0.27,0,14,6,5,0,1,4,0
2558168,"CB","Rasul Douglas (PHI)",12,362,"FLAT",0.54,-0.27,-0.6,0.33,18,5,5,0,0,6,0
2560914,"CB","Levi Wallace (BUF)",7,212,"GO",0.62,-0.27,-0.27,0,40,2,1,0,1,0,0
2495170,"CB","Davon House (GB)",2,19,"IN",0.58,-0.27,-0.27,0,1,0,0,0,0,0,0
2555383,"CB","Jalen Mills (PHI)",8,310,"SCREEN",0.53,-0.27,-0.05,-0.22,17,1,1,0,0,2,0
2541202,"CB","Marcus Cooper (CHI/DET)",4,28,"GO",0.79,-0.27,-0.27,0,7,0,0,0,0,0,0
2539978,"ILB","Jon Bostic (PIT)",15,280,"POST",0.29,-0.27,-0.32,0.05,19,2,2,0,0,1,0
2555543,"FS","Keanu Neal (ATL)",1,24,"GO",0.5,-0.27,-0.27,0,2,0,0,0,0,0,0
2555522,"ILB","B.J. Goodson (NYG)",15,232,"HITCH",0.19,-0.27,0.38,-0.66,36,8,6,0,1,3,0
2553822,"FS","Curtis Riley (NYG)",16,578,"HITCH",0.03,-0.28,0,-0.28,21,3,3,0,0,2,0
2556394,"CB","Chris Milton (IND)",3,38,"IN",0.69,-0.28,-0.28,0,4,0,0,0,0,0,0
2556371,"CB","Brandon Williams (ARI)",2,43,"IN",0.58,-0.28,-0.28,0,2,0,0,0,0,0,0
2555550,"SS","Justin Simmons (DEN)",15,572,"FLAT",0.2,-0.28,0.91,-1.19,38,4,4,0,0,4,0
2552484,"CB","P.J. Williams (NO)",15,483,"CORNER",0.56,-0.28,-0.28,0,5,1,1,0,0,0,0
2495339,"SS","Da'Norris Searcy (CAR)",2,37,"FLAT",0.08,-0.28,-0.28,0,1,0,0,0,0,0,0
2561149,"ILB","Matthew Adams (IND)",12,82,"CROSS",0.34,-0.28,0.32,-0.59,8,1,1,0,0,1,0
2561157,"DB","Keion Crossen (NE)",6,33,"SLANT",0.71,-0.28,-0.28,0,2,1,1,0,0,1,0
2560758,"LB","Leon Jacobs (JAX)",12,53,"CROSS",0.5,-0.28,-0.28,0,1,1,1,0,0,0,0
2553790,"CB","DeVante Bausby (PHI)",4,90,"POST",0.62,-0.28,-0.28,0,4,0,0,0,0,0,0
2506352,"OLB","Thomas Davis (CAR)",12,366,"SCREEN",0.31,-0.28,-0.28,0,5,3,3,0,0,0,0
2532890,"OLB","Mychal Kendricks (SEA)",4,97,"HITCH",0.25,-0.28,-0.48,0.19,22,2,1,0,1,0.5,0
2558121,"LB","Elijah Lee (SF)",8,250,"FLAT",0.18,-0.28,0.14,-0.42,33,3,3,0,0,3,0
2552488,"CB","Marcus Peters (LA)",16,525,"HITCH",0.47,-0.28,1.47,-1.75,79,5,5,0,0,5,0
2560718,"LB","Rashaan Evans (TEN)",14,257,"SCREEN",0.09,-0.28,0,-0.28,9,0,0,0,0,0.5,0
2543855,"CB","Bene' Benwikere (ARI/OAK)",12,312,"OUT",0.55,-0.28,-0.35,0.06,22,4,4,0,0,1,0
496937,"ILB","Sean Lee (DAL)",7,121,"POST",0.22,-0.28,-0.28,0,2,0,0,0,0,0,0
2539233,"SS","Shawn Williams (CIN)",16,537,"CORNER",0.12,-0.29,-2.23,1.94,14,3,2,0,1,1,0
2553441,"MLB","David Mayo (CAR)",7,62,"HITCH",0.29,-0.29,-0.29,0,4,0,0,0,0,0,0
2560850,"DB","D.J. Reed (SF)",11,198,"ANGLE",0.24,-0.29,0,-0.29,2,0,0,0,0,0,0
2553790,"CB","DeVante Bausby (PHI)",4,90,"CROSS",0.62,-0.29,-0.29,0,2,0,0,0,0,0,0
2555340,"OLB","Kyler Fackrell (GB)",16,344,"IN",0.28,-0.29,0,-0.29,5,0,0,0,0,0,0
2555178,"CB","Maurice Canady (BAL)",2,8,"HITCH",0.62,-0.29,-0.29,0,1,1,1,0,0,1,0
2541958,"SS","Jahleel Addae (LAC)",15,565,"CORNER",0.02,-0.29,0,-0.29,18,1,1,0,0,1,0
2555547,"CB","KeiVarae Russell (CIN)",6,81,"IN",0.52,-0.29,0.47,-0.76,3,1,1,0,0,1,0
2495136,"ILB","Bruce Carter (ATL)",7,43,"POST",0.14,-0.29,-0.29,0,1,0,0,0,0,0,0
2532800,"OLB","Nigel Bradham (PHI)",15,591,"IN",0.19,-0.29,-0.02,-0.27,26,1,1,0,0,0.5,0
2558849,"CB","Cameron Sutton (PIT)",10,175,"IN",0.61,-0.29,-0.95,0.66,14,3,2,0,0,1,0
2552312,"MLB","Eric Kendricks (MIN)",13,442,"HITCH",0.22,-0.29,0.07,-0.36,49,8,7,0,0,4,0
2552391,"FS","Jaquiski Tartt (SF)",7,212,"HITCH",0.17,-0.29,0.84,-1.13,13,2,2,0,0,2,0
2557945,"SS","Justin Evans (TB)",10,353,"FLAT",0.06,-0.29,-0.36,0.07,16,2,2,0,0,1,0
2552490,"ILB","Benardrick McKinney (HOU)",16,522,"SLANT",0.2,-0.29,-0.29,0,2,0,0,0,0,0,0
2532869,"FS","George Iloka (MIN)",5,80,"POST",0.13,-0.29,-0.29,0,1,0,0,0,0,0,0
2560755,"CB","Josh Jackson (GB)",16,434,"ANGLE",0.6,-0.29,-0.29,0,1,0,0,0,0,0,0
496739,"SS","Reshad Jones (MIA)",14,417,"OUT",0.09,-0.29,0.06,-0.36,9,1,1,0,0,1,0
2550659,"CB","Tyler Patmon (JAX)",7,139,"POST",0.55,-0.29,-0.29,0,5,0,0,0,0,0,0
2560755,"CB","Josh Jackson (GB)",16,434,"FLAT",0.6,-0.3,0.14,-0.43,29,2,2,0,0,4,0
2558184,"SS","Damontae Kazee (ATL)",16,572,"SLANT",0.03,-0.3,-0.3,0,1,0,0,0,0,0,0
2543769,"ILB","Deone Bucannon (ARI)",10,171,"IN",0.26,-0.3,-0.41,0.11,10,1,1,0,0,0,0
2553790,"CB","DeVante Bausby (PHI)",4,90,"OUT",0.62,-0.3,-0.3,0,3,1,1,0,0,1,0
2552605,"FS","Ibraheim Campbell (DAL/GB)",4,66,"HITCH",0.11,-0.3,0,-0.3,7,1,1,0,0,1,0
2556642,"ILB","Patrick Onwuasor (BAL)",16,238,"ANGLE",0.19,-0.3,-0.56,0.26,9,1,1,0,0,0,0
2561157,"DB","Keion Crossen (NE)",6,33,"GO",0.71,-0.3,-0.3,0,4,0,0,0,0,0,0
2560921,"DB","Armani Watts (KC)",4,45,"FLAT",0.44,-0.3,-0.3,0,2,0,0,0,0,0,0
2499257,"FS","Colin Jones (CAR)",7,61,"FLAT",0.14,-0.3,-0.3,0,1,1,1,0,0,0,0
2533016,"OLB","Najee Goode (IND)",6,36,"POST",0.18,-0.3,-0.3,0,2,0,0,0,0,0,0
2558183,"SS","John Johnson (LA)",16,564,"GO",0.14,-0.3,0.71,-1.01,63,2,1,1,0,0,0
2550842,"SS","Adrian Phillips (LAC)",15,436,"HITCH",0.15,-0.3,-1.78,1.48,65,5,2,0,3,2,0
494259,"SS","Barry Church (JAX)",11,355,"CORNER",0.12,-0.3,-0.15,-0.15,7,0,0,0,0,0,0
2553456,"CB","Akeem King (SEA)",8,91,"SLANT",0.54,-0.3,-0.3,0,3,1,1,0,0,1,0
2558821,"CB","Jamal Agnew (DET)",5,73,"OUT",0.65,-0.3,-0.3,0,1,1,1,0,0,0,0
2555175,"CB","James Bradberry (CAR)",16,578,"ANGLE",0.58,-0.3,0,-0.3,5,2,2,0,0,0.5,0
2561155,"ILB","Zaire Franklin (IND)",11,90,"HITCH",0.15,-0.3,-0.07,-0.23,19,1,1,0,0,0,0
2543470,"FS","Ha Ha Clinton-Dix (GB/WAS)",16,554,"HITCH",0.04,-0.31,1.14,-1.44,42,2,2,0,0,1,0
2499257,"FS","Colin Jones (CAR)",7,61,"SLANT",0.14,-0.31,-0.31,0,1,1,1,0,0,0.5,0
1037374,"CB","Sam Shields (LA)",14,249,"SLANT",0.62,-0.31,-0.31,0,7,1,1,0,0,0,0
2558857,"FS","Adrian Colbert (SF)",5,160,"POST",0.01,-0.31,0,-0.31,12,1,1,0,0,1,0
2553817,"SS","Corey Moore (IND)",6,28,"GO",0.15,-0.31,-0.31,0,2,1,1,0,0,1,0
2532948,"FS","Harrison Smith (MIN)",15,495,"SCREEN",0.12,-0.31,0,-0.31,11,3,3,0,0,0,0
2558121,"LB","Elijah Lee (SF)",8,250,"POST",0.18,-0.31,-0.31,0,3,0,0,0,0,0,0
2543597,"ILB","Avery Williamson (NYJ)",16,627,"POST",0.16,-0.31,-0.31,0,5,0,0,0,0,0,0
2561155,"ILB","Zaire Franklin (IND)",11,90,"SLANT",0.15,-0.31,-0.31,0,1,1,1,0,0,0,0
2561155,"ILB","Zaire Franklin (IND)",11,90,"ANGLE",0.15,-0.31,0,-0.31,9,1,1,0,0,1.5,0
2495252,"OLB","K.J. Wright (SEA)",5,132,"CORNER",0.22,-0.31,-0.31,0,1,0,0,0,0,0,0
2552279,"OLB","Za'Darius Smith (BAL)",16,457,"CROSS",0.06,-0.31,0,-0.31,8,1,1,0,0,1,0
2555540,"SS","Derrick Kindred (CLE)",16,258,"OUT",0.26,-0.31,-0.31,0,10,0,0,0,0,0,0
2557969,"OLB","Matt Milano (BUF)",13,412,"WHEEL",0.25,-0.31,-0.3,-0.01,5,1,1,0,0,0,0
2532986,"OLB","Tahir Whitehead (OAK)",16,508,"WHEEL",0.23,-0.31,0.07,-0.38,6,1,1,0,0,1,0
2541243,"FS","Duron Harmon (NE)",16,426,"OUT",0.03,-0.32,-0.32,0,2,2,2,0,0,1,0
2555162,"MLB","Deion Jones (ATL)",6,224,"POST",0.21,-0.32,-0.32,0,6,0,0,0,0,0,0
2555349,"CB","Kendall Fuller (KC)",14,622,"FLAT",0.52,-0.32,1.44,-1.76,75,6,6,0,0,5,0
2541243,"FS","Duron Harmon (NE)",16,426,"IN",0.03,-0.32,0.16,-0.48,15,1,1,0,0,2,0
2532878,"CB","Leonard Johnson (ARI)",3,61,"POST",0.51,-0.32,-0.32,0,1,0,0,0,0,0,0
2533058,"OLB","Vontaze Burfict (CIN)",7,157,"GO",0.23,-0.32,-0.32,0,6,0,0,0,0,0,0
2506268,"OLB","Lorenzo Alexander (BUF)",16,354,"POST",0.25,-0.32,-0.14,-0.19,6,1,1,0,0,0,0
2556456,"FS","Andrew Adams (TB)",12,216,"SLANT",0.19,-0.32,0.19,-0.51,10,2,1,0,1,0.5,0
2560750,"LB","Joel Iyiegbuniwe (CHI)",4,20,"CROSS",0.17,-0.32,0,-0.32,3,1,1,0,0,0,0
2541162,"CB","A.J. Bouye (JAX)",13,449,"SCREEN",0.64,-0.33,-0.33,0,2,1,1,0,0,0,0
2539293,"ILB","Gerald Hodges (ARI)",9,171,"GO",0.23,-0.33,0.12,-0.45,8,1,1,0,0,0,0
2560827,"LB","Dorian O'Daniel (KC)",13,237,"OUT",0.24,-0.33,-0.33,0,2,1,1,0,0,0,0
2556394,"CB","Chris Milton (IND)",3,38,"SLANT",0.69,-0.33,-0.33,0,1,0,0,0,0,0,0
2532966,"MLB","Bobby Wagner (SEA)",14,525,"GO",0.19,-0.33,-0.33,0,12,1,1,0,0,0,0
2555540,"SS","Derrick Kindred (CLE)",16,258,"POST",0.26,-0.33,-0.33,0,4,1,1,0,0,0,0
496937,"ILB","Sean Lee (DAL)",7,121,"ANGLE",0.22,-0.33,-0.33,0,2,1,1,0,0,1,0
2558121,"LB","Elijah Lee (SF)",8,250,"SLANT",0.18,-0.33,0,-0.33,8,1,1,0,0,0.5,0
2552313,"MLB","Hayes Pullard (LAC)",6,40,"CROSS",0.14,-0.33,0,-0.33,9,1,1,0,0,1,0
2560763,"LB","Josey Jewell (DEN)",15,198,"POST",0.24,-0.33,-0.33,0,1,0,0,0,0,0,0
